,id,body,author,author_id,fav_count,created_at,updated_at,cleaned_body
257,152298773,"<a class=""b"" href=""/?q=7+haziran+2015+genel+se%c3%a7imleri"">7 haziran 2015 genel seçimleri</a> öncesi bahçeli konumundadır. bekliyor ki seçim sonuçlanamasın, o da arada oyunu aldığı insanların oylarını satarak siyasi emellerine ulaşsın.<br><br>talihin oyunu mu, seçmenin akıllanmaması mı dersiniz bilmem; ama taban da ne hikmetse yine aynı taban.<br><br>o gün bahçeli'nin oyununa geldi insanlar dedik, sonra bir seçim daha yaptık kasımda, oyuna gelenin onlar değil biz olduğumuzu öğrendik.<br><br>seçim ilk turda bitmez ise, bu arkadaş da siyasi taleplerini millet ittifakından alamaz ise, 50% matematiği de tutarsa, kendisi birkaç bakanlık uğruna ikinci turda reisi seçtirecektir.<br><br>bu politikayı görüp ona göre oy verene sözüm çok, ama söylemeye gerek yok. tarafını seçmiş adamı etkilemek gibi bir derdim yok, bana ne zaten.<br><br>asıl sözüm bunu göremeden “adam donanımlı yea”, “adam türkçü yea” , “adam hdp'ye karşı yea” diyerek oy verecek kardeşlerime.<br><br>saf olmayın, bu apaçık politikayı görün. oğancıların içinde sizden çok az var, bunların hepsi gerçekleşirse ikinci turda o oylar kitle olarak reise akacak, sizin tek başınıza kk'ya oy vermeniz de fayda etmeyecek. uyanık olun arkadaşlar.<br><br>edit: böyle bir matematiğe dahi gerek kalmadı, dağılabiliriz.",skaleb,1490842,7,13.05.2023 12:41,17.05.2023 11:54,"7 haziran 2015 genel seçimleri öncesi bahçeli konumundadır. bekliyor ki seçim sonuçlanamasın, o da arada oyunu aldığı insanların oylarını satarak siyasi emellerine ulaşsın.talihin oyunu mu, seçmenin akıllanmaması mı dersiniz bilmem; ama taban da ne hikmetse yine aynı taban.o gün bahçeli'nin oyununa geldi insanlar dedik, sonra bir seçim daha yaptık kasımda, oyuna gelenin onlar değil biz olduğumuzu öğrendik.seçim ilk turda bitmez ise, bu arkadaş da siyasi taleplerini millet ittifakından alamaz ise, 50% matematiği de tutarsa, kendisi birkaç bakanlık uğruna ikinci turda reisi seçtirecektir.bu politikayı görüp ona göre oy verene sözüm çok, ama söylemeye gerek yok. tarafını seçmiş adamı etkilemek gibi bir derdim yok, bana ne zaten.asıl sözüm bunu göremeden “adam donanımlı yea”, “adam türkçü yea” , “adam hdp'ye karşı yea” diyerek oy verecek kardeşlerime.saf olmayın, bu apaçık politikayı görün. oğancıların içinde sizden çok az var, bunların hepsi gerçekleşirse ikinci turda o oylar kitle olarak reise akacak, sizin tek başınıza kk'ya oy vermeniz de fayda etmeyecek. uyanık olun arkadaşlar.edit: böyle bir matematiğe dahi gerek kalmadı, dağılabiliriz."
258,152298785,"sinan oğanı özetliyorum:<br><br>-bakanlık veren varsa onu destekleriz dedi<br>-yüzde 50.5 ile kazanılırsa kaos çıkar dedi<br>-seçim 2. tura kalmalı dedi<br>-kürtler bize saldırdı yalanını attı<br>-daha 2 sene öncesine kadar soylu övdüğü tweetleri ortaya çıktı <br>-rusçu<br>-batı karşıtı<br><br>bu adam size nasıl güven veriyor, oyunuzu boşa atmaya değer mi?",bulututus,2845530,39,13.05.2023 12:41,,"sinan oğanı özetliyorum:-bakanlık veren varsa onu destekleriz dedi-yüzde 50.5 ile kazanılırsa kaos çıkar dedi-seçim 2. tura kalmalı dedi-kürtler bize saldırdı yalanını attı-daha 2 sene öncesine kadar soylu övdüğü tweetleri ortaya çıktı -rusçu-batı karşıtıbu adam size nasıl güven veriyor, oyunuzu boşa atmaya değer mi?"
259,152298801,"samimiyet testinden geçememiştir. <br><br>şu cenderenin sonunda türk milliyetçilerine liderlik iddiasıyla siyasette daha görünür olabilirdi. ama geldiği noktada “hem kandil dağıyla hem domuz bağıyla”, alacağı da şüpheli 3-5 puan oyla kendine cb yardımcılığı ümit özdağ'a da bakanlık pazarlığı yapıyor.",gok yeleli baykus,985058,1,13.05.2023 12:41,,"samimiyet testinden geçememiştir. şu cenderenin sonunda türk milliyetçilerine liderlik iddiasıyla siyasette daha görünür olabilirdi. ama geldiği noktada “hem kandil dağıyla hem domuz bağıyla”, alacağı da şüpheli 3-5 puan oyla kendine cb yardımcılığı ümit özdağ'a da bakanlık pazarlığı yapıyor."
260,152298296,mehmet topuz'un menajeri kalibresinde olan cumhurbaşkanı adayı.,totem jotem,2003907,0,13.05.2023 12:29,,mehmet topuz'un menajeri kalibresinde olan cumhurbaşkanı adayı.
261,152298321,ya bi kere de şaşırt be ülkücü hareket.,floydie,1619337,2,13.05.2023 12:29,,ya bi kere de şaşırt be ülkücü hareket.
262,152298337,"kendisi düzgün bir karakter olarak öne çıkmıştı. bu son demeç ile gözümden düştü. kendisine oy vermeyecek olsam da gelecekte türk siyasetinde yeri olduğuna inanıyordum oysa ki.<br><br>maalesef beni bir sağ görüşlü yine üzdü. biz neden bu ülkenin ortak müştereklerinde bu insanlarla bir araya gelemiyoruz diye tekrar sorgulattı..<br><br>gelemeyiz de bir araya, çünkü sol hiçbir zaman hamasi nutuklar ile uğraşmaz. sol da sadece halkını düşünerek hareket etmelidir. biz bu solu sevdik bu vatan için. yurtsever olduk.<br><br>atatürk şu anda yerinden kalksa galiba kendine milliyetçi diyen kesimle bir hesaplaşma yaratırdı.<br><br>ne diyor kk, rus türk'ün vatanından elini çek! ne diyor dede, sığınmacılar iki sene içinde geri gidecek diyor. ne diyor 13. cumhurbaşkanı hak, hukuk ve adalet diyor!",judewre,2038277,1,13.05.2023 12:30,,"kendisi düzgün bir karakter olarak öne çıkmıştı. bu son demeç ile gözümden düştü. kendisine oy vermeyecek olsam da gelecekte türk siyasetinde yeri olduğuna inanıyordum oysa ki.maalesef beni bir sağ görüşlü yine üzdü. biz neden bu ülkenin ortak müştereklerinde bu insanlarla bir araya gelemiyoruz diye tekrar sorgulattı..gelemeyiz de bir araya, çünkü sol hiçbir zaman hamasi nutuklar ile uğraşmaz. sol da sadece halkını düşünerek hareket etmelidir. biz bu solu sevdik bu vatan için. yurtsever olduk.atatürk şu anda yerinden kalksa galiba kendine milliyetçi diyen kesimle bir hesaplaşma yaratırdı.ne diyor kk, rus türk'ün vatanından elini çek! ne diyor dede, sığınmacılar iki sene içinde geri gidecek diyor. ne diyor 13. cumhurbaşkanı hak, hukuk ve adalet diyor!"
263,152298360,"rte'yi gönderme şansımız bu kadar yüksekken, kusuruma bakmasın ama kendisine oy verip ülkenin varlığını riske atamayacağım. <br><br>ileriki seçimlere demek istiyorum ama bir yandan kendisi de rte devam ederse artık seçim olmama olasılığının farkında değilmiş gibi davranıyor. güven teşkil etmiyor.",malkuth,2337213,3,13.05.2023 12:30,,"rte'yi gönderme şansımız bu kadar yüksekken, kusuruma bakmasın ama kendisine oy verip ülkenin varlığını riske atamayacağım. ileriki seçimlere demek istiyorum ama bir yandan kendisi de rte devam ederse artık seçim olmama olasılığının farkında değilmiş gibi davranıyor. güven teşkil etmiyor."
264,152298450,"eğer seçim ikinci tura kalırsa erdoğan'ı mutlak suretle destekleyeceğine eminim. ve ona ilk turda oy veren aklı selim insanlar çok büyük pişmanlık yaşayacak. ama aldığı oyların yarısından çoğunu erdoğan'a taşıyacağını da sonuçta ideolojik olarak mhp'den çok farklı bir yerde durmadığı için, bu ihtimal kimseyi şaşırtmayacaktır. ve millet ittifakı da bu olasılığı çoktan değerlendirilmiştir.",reaksiyon fakiri,1800172,3,13.05.2023 12:32,,"eğer seçim ikinci tura kalırsa erdoğan'ı mutlak suretle destekleyeceğine eminim. ve ona ilk turda oy veren aklı selim insanlar çok büyük pişmanlık yaşayacak. ama aldığı oyların yarısından çoğunu erdoğan'a taşıyacağını da sonuçta ideolojik olarak mhp'den çok farklı bir yerde durmadığı için, bu ihtimal kimseyi şaşırtmayacaktır. ve millet ittifakı da bu olasılığı çoktan değerlendirilmiştir."
265,152298455,"olursa 2. tura kalırsa cumhurbaşkanlığı seçiminde o sövdüğü kitleye nasıl yanladığını ve karakterli duruş sergiliyor denilen (bkz: <a class=""b"" href=""/?q=%c3%bcmit+ozda%c4%9f"">ümit ozdağ</a>)in da yanladığını hep beraber göreceğiz. umit ozdag şimdiden yok şöyle mesafe koy yok böyle mesafe koy tiplerine girmiş. sizin köhne zihniyetinizden hiç bir şey olmaz",merhababenmurat,1327608,1,13.05.2023 12:32,,olursa 2. tura kalırsa cumhurbaşkanlığı seçiminde o sövdüğü kitleye nasıl yanladığını ve karakterli duruş sergiliyor denilen (bkz: ümit ozdağ)in da yanladığını hep beraber göreceğiz. umit ozdag şimdiden yok şöyle mesafe koy yok böyle mesafe koy tiplerine girmiş. sizin köhne zihniyetinizden hiç bir şey olmaz
266,152298485,"senin ağzını yerim ben, bu zamana kadar nerelerdeydin sen diye şarkısı vardı adaşın eskiden, demirel gibi, bülent arınç gibi genç, umut vadeden, yeni tip siyasetçi",pi511x,1329451,0,13.05.2023 12:33,,"senin ağzını yerim ben, bu zamana kadar nerelerdeydin sen diye şarkısı vardı adaşın eskiden, demirel gibi, bülent arınç gibi genç, umut vadeden, yeni tip siyasetçi"
267,152298496,"demokratik olarak seçime girmesine karşı değilim. ancak hem suriyelileri göndereceğim diye politika izliyorsun, hem de 2.turda anlaşma yapmak için konuşuyorsun. cumhur ittifakı koltuk verirse geçeceksin yani ? güya aklınızda emniyet sübapı olmak var. cumhur seni yanına alırsa suriyelileri göndereceksin yani! mhp yıllardır o ittifakta ne kararı uygulanıyor ? adam hüdaparı yanına alan akpye laf bile edemedi. güya milliyetçilik diyor ancak suriyelilere ses çıkaramıyor. sinan oğana ilk turda vermeyi düşünen arkadaşlara şunu söyleyeyim. evet tarafımız belli olsun diye veriyorsunuz ki haklı olabilirsiniz. ama erdoğan ve erdoğan yandaşlarından kurtulmak istiyorsak kkde birleşmeliyiz. sonra çok pişman oluruz hep birlikte. bunun ucu gün gelir size de dokunur. gelin demokratik bir lideri devletin başına geçirelim. tüm sorunlarımız mecliste çözülsün.",petit cok konusur,2308750,1,13.05.2023 12:33,,"demokratik olarak seçime girmesine karşı değilim. ancak hem suriyelileri göndereceğim diye politika izliyorsun, hem de 2.turda anlaşma yapmak için konuşuyorsun. cumhur ittifakı koltuk verirse geçeceksin yani ? güya aklınızda emniyet sübapı olmak var. cumhur seni yanına alırsa suriyelileri göndereceksin yani! mhp yıllardır o ittifakta ne kararı uygulanıyor ? adam hüdaparı yanına alan akpye laf bile edemedi. güya milliyetçilik diyor ancak suriyelilere ses çıkaramıyor. sinan oğana ilk turda vermeyi düşünen arkadaşlara şunu söyleyeyim. evet tarafımız belli olsun diye veriyorsunuz ki haklı olabilirsiniz. ama erdoğan ve erdoğan yandaşlarından kurtulmak istiyorsak kkde birleşmeliyiz. sonra çok pişman oluruz hep birlikte. bunun ucu gün gelir size de dokunur. gelin demokratik bir lideri devletin başına geçirelim. tüm sorunlarımız mecliste çözülsün."
268,152298511,"kazanamaz düşüncesiyle en donanımlı, cumhurbaşkanlığını en çok hak eden kişiyi çiziyor millet ya! şaka gibi.. türk siyasetine taze kan lazım. türk siyasetine yeni yüzler lazım. türk siyasetine sinan oğan gibi insanlar lazım. bunun farkında olarak kullanın oyunuzu.",hakan diye biri,1839749,5,13.05.2023 12:34,,"kazanamaz düşüncesiyle en donanımlı, cumhurbaşkanlığını en çok hak eden kişiyi çiziyor millet ya! şaka gibi.. türk siyasetine taze kan lazım. türk siyasetine yeni yüzler lazım. türk siyasetine sinan oğan gibi insanlar lazım. bunun farkında olarak kullanın oyunuzu."
269,152298568,kendisini gerçek atatürkçü ve vatansever gören her vatan evladının oy vermesi gereken kişi.,en sevdigim yemek ispanak,1938618,5,13.05.2023 12:35,,kendisini gerçek atatürkçü ve vatansever gören her vatan evladının oy vermesi gereken kişi.
270,152297964,"(bkz: <a class=""b"" href=""/?q=vatan+yahut+ihale"">vatan yahut ihale</a>)",verdammtnochmal,2066142,0,13.05.2023 12:20,,(bkz: vatan yahut ihale)
271,152297966,sahibinden satılık milliyetçi..,joloko umphetico,1484194,3,13.05.2023 12:20,,sahibinden satılık milliyetçi..
272,152298050,"son yıllarda siyasal islamcılar milliyetçileri sığır gibi güdüyor. erdoğan’ı göndermeye ilk defa bu kadar yaklaşmışken, sinan oğan’a oy vermek akıl tutulmasından başka bir şey değil.",kanvas tablo,1564467,5,13.05.2023 12:22,,"son yıllarda siyasal islamcılar milliyetçileri sığır gibi güdüyor. erdoğan’ı göndermeye ilk defa bu kadar yaklaşmışken, sinan oğan’a oy vermek akıl tutulmasından başka bir şey değil."
273,152298056,"biz neyin derdindeyiz sen neyin derdindesin. öfkeyle bu adamı destekleyip yücelten gençler iki bakanlık, 5 müdürlük için neleri yapabileceğini görün artık. son düzlükte neyin ne olduğunu anlayın. hep söylüyorum akp ile devam edersek içine gireceğimiz sürecin şakası yok.",patific,2178243,3,13.05.2023 12:22,,"biz neyin derdindeyiz sen neyin derdindesin. öfkeyle bu adamı destekleyip yücelten gençler iki bakanlık, 5 müdürlük için neleri yapabileceğini görün artık. son düzlükte neyin ne olduğunu anlayın. hep söylüyorum akp ile devam edersek içine gireceğimiz sürecin şakası yok."
274,152298080,"bana sinan ogan'a oy vermeyin, ilk turda bitsin yazdim diye mesaj atip hakaret edenlerin yurtdisinda yasadiklari ortaya cikti. <br><br>yani kendileri yazin gelip euro ezecekler diye depremde on binlerce kisiyi ilk 48 saatte kurtarabilecekken tek adam rejiminden dolayi bagira bagira olen insanlar umurlarinda degil. <br><br>biz burda marketten peynir alamiyorken keyif catiyorlar ve ordan milli aday bilmem ne deyip bize uzaktan akil verip bizim depreme dayaniksiz binalarda yirmi bin kira karsiligi oturmamizi umursamiyorlar. <br><br>biz bu ulkede nefes alamiyoruz nefes! yeter artik deli gomlegi giyecegiz yakinda. baslatmayin artik be. hala bize kiziyorlar bir de. biz delirmek uzereyiz umrunuzda degil!",mezopotamya,1266528,8,13.05.2023 12:23,,"bana sinan ogan'a oy vermeyin, ilk turda bitsin yazdim diye mesaj atip hakaret edenlerin yurtdisinda yasadiklari ortaya cikti. yani kendileri yazin gelip euro ezecekler diye depremde on binlerce kisiyi ilk 48 saatte kurtarabilecekken tek adam rejiminden dolayi bagira bagira olen insanlar umurlarinda degil. biz burda marketten peynir alamiyorken keyif catiyorlar ve ordan milli aday bilmem ne deyip bize uzaktan akil verip bizim depreme dayaniksiz binalarda yirmi bin kira karsiligi oturmamizi umursamiyorlar. biz bu ulkede nefes alamiyoruz nefes! yeter artik deli gomlegi giyecegiz yakinda. baslatmayin artik be. hala bize kiziyorlar bir de. biz delirmek uzereyiz umrunuzda degil!"
275,152298082,"ruhunu fetöcülere, hdp'lilere ve siyasal islamcılara peşkeş çekenlerin menfaat vs bir şeyler anlattıkları kökü dışarıda olmayan tek cb adayımız. ulan siz menfaat için fetöcülere muharrem ince'yi yedirmiş bir güruhsunuz, susun bari de adam sansınlar.",cingiz,1690439,3,13.05.2023 12:23,,"ruhunu fetöcülere, hdp'lilere ve siyasal islamcılara peşkeş çekenlerin menfaat vs bir şeyler anlattıkları kökü dışarıda olmayan tek cb adayımız. ulan siz menfaat için fetöcülere muharrem ince'yi yedirmiş bir güruhsunuz, susun bari de adam sansınlar."
276,152298161,süleyman soylu kadar büyük bir akp'lidir.,stirneringozlugu,1656487,0,13.05.2023 12:26,,süleyman soylu kadar büyük bir akp'lidir.
277,152298234,"onurlu bir görüş ve duruş değil,koltuğu tercih eden ,samimiyetsiz açıklamalar yapan, derdi cehennemin kapısını kapatmak olmayan siyasetçi <br><br>başlığında özellikle bahçeli reklamı geliyo şans mı bilmiyorum",banaordanbirpianist,2023227,0,13.05.2023 12:28,13.05.2023 12:29,"onurlu bir görüş ve duruş değil,koltuğu tercih eden ,samimiyetsiz açıklamalar yapan, derdi cehennemin kapısını kapatmak olmayan siyasetçi başlığında özellikle bahçeli reklamı geliyo şans mı bilmiyorum"
278,152298237,"(bkz: <a class=""b"" href=""/entry/152262091"">#152262091</a>)<br><br>aynen hakaret ettiğimiz için seçimleri kazanamıyoruz. biz hakaret ettiğimiz için asla kimseye hakaret etmeyen ve sevgi diliyle seçim propagandalarını yürüten recep tayyip erdoğan tüm seçimleri kazandı.<br><br>biraz delikanlı olun kardeşim. manipülasyon yapacağız diye saçma sapan yazmayın şuraya. <br><br>ince beklenen etkiyi yapamadığı için çekildi. erdoğan'ın tek umudu oğan'ın çok oy alması ve seçimi ikinci tura bırakması. aktrollerin de cabası kılıçdaroğlu'na gidebilecek bir miktar seçmeni oğan'a çekmek. <br><br>bu kadar basit bir gerçekliği görmeyen lütfen siyasete dair bir şey yazmasın burada.",alwayaontheroad,1993213,5,13.05.2023 12:28,,(bkz: #152262091)aynen hakaret ettiğimiz için seçimleri kazanamıyoruz. biz hakaret ettiğimiz için asla kimseye hakaret etmeyen ve sevgi diliyle seçim propagandalarını yürüten recep tayyip erdoğan tüm seçimleri kazandı.biraz delikanlı olun kardeşim. manipülasyon yapacağız diye saçma sapan yazmayın şuraya. ince beklenen etkiyi yapamadığı için çekildi. erdoğan'ın tek umudu oğan'ın çok oy alması ve seçimi ikinci tura bırakması. aktrollerin de cabası kılıçdaroğlu'na gidebilecek bir miktar seçmeni oğan'a çekmek. bu kadar basit bir gerçekliği görmeyen lütfen siyasete dair bir şey yazmasın burada.
279,152298250,bazı mallar yine bir popülistin söylemlerine kanarak bakanlık koparmaya çalışan bir sağcıyı savunuyor. akp nasıl din sömürüsü yapıyorsa bu da yüce atatürk'ü kullanıyor.,danhowell,1933131,3,13.05.2023 12:28,,bazı mallar yine bir popülistin söylemlerine kanarak bakanlık koparmaya çalışan bir sağcıyı savunuyor. akp nasıl din sömürüsü yapıyorsa bu da yüce atatürk'ü kullanıyor.
